CUST_CODE,TotalSpend,TotalVisits,TotalSKUs,FirstDate,LastDate,TotalQuantity,TicketSize,total_days,recency,avg_Quantity_per_TotalVisit,Cluster
CUST0000453414,46.99999999999999,2,30,2006-11-28,2007-10-07,40,23.499999999999996,314,273,20.0,Cluster 1
CUST0000453588,5.13,2,2,2006-07-26,2006-09-22,2,2.565,59,653,1.0,Cluster 0
CUST0000453645,1.11,1,2,2007-09-06,2007-09-06,2,1.11,1,304,2.0,Cluster 0
CUST0000453659,215.62999999999997,11,73,2006-07-23,2008-04-07,129,19.602727272727268,625,90,11.727272727272727,Cluster 2
CUST0000453862,0.8,1,1,2007-03-13,2007-03-13,1,0.8,1,481,1.0,Cluster 0
CUST0000454125,2.24,1,1,2006-08-17,2006-08-17,1,2.24,1,689,1.0,Cluster 0
CUST0000454142,1036.1100000000004,60,195,2006-04-10,2008-06-26,873,17.268500000000007,809,10,14.55,Cluster 2
CUST0000454208,206.19999999999987,42,52,2006-05-29,2008-06-17,118,4.909523809523806,751,19,2.8095238095238093,Cluster 2
CUST0000454493,1.37,1,1,2006-08-10,2006-08-10,1,1.37,1,696,1.0,Cluster 0
CUST0000454520,1.24,2,1,2007-07-12,2008-04-08,2,0.62,272,89,1.0,Cluster 2
CUST0000454726,7.85,1,3,2008-03-01,2008-03-01,5,7.85,1,127,5.0,Cluster 0
CUST0000454731,77.37999999999998,8,4,2007-08-15,2008-06-29,13,9.672499999999998,320,7,1.625,Cluster 2
CUST0000454816,163.18000000000004,21,70,2006-05-07,2008-06-29,126,7.7704761904761925,785,7,6.0,Cluster 2
CUST0000454989,0.76,1,1,2006-08-21,2006-08-21,1,0.76,1,685,1.0,Cluster 0
CUST0000455073,10.44,1,5,2006-08-14,2006-08-14,5,10.44,1,692,5.0,Cluster 0
CUST0000455083,1300.5099999999957,148,278,2007-06-25,2008-07-06,864,8.7872297297297,378,0,5.837837837837838,Cluster 3
CUST0000455145,1576.1900000000005,73,392,2006-04-17,2008-06-28,1509,21.591643835616445,804,8,20.671232876712327,Cluster 3
CUST0000456243,3.01,1,2,2008-03-22,2008-03-22,2,3.01,1,106,2.0,Cluster 0
CUST0000456374,137.48999999999998,4,26,2006-05-22,2007-08-11,37,34.372499999999995,447,330,9.25,Cluster 1
CUST0000456748,3749.6299999999655,386,374,2006-04-10,2008-07-03,3679,9.714067357512864,816,3,9.531088082901555,Cluster 3
CUST0000457380,18.47,2,12,2006-08-19,2007-03-21,16,9.235,215,473,8.0,Cluster 0
CUST0000457813,2397.759999999999,109,381,2006-04-16,2008-06-25,1841,21.997798165137603,802,11,16.889908256880734,Cluster 3
CUST0000458117,32.73,4,8,2006-08-25,2008-04-23,20,8.1825,608,74,5.0,Cluster 2
CUST0000458224,1719.0000000000045,245,280,2006-04-11,2008-07-05,1756,7.016326530612264,817,1,7.16734693877551,Cluster 3
CUST0000458273,27.949999999999996,5,21,2006-05-07,2008-01-24,24,5.589999999999999,628,164,4.8,Cluster 2
CUST0000458282,1.11,1,1,2006-08-27,2006-08-27,1,1.11,1,679,1.0,Cluster 0
CUST0000459761,0.55,1,1,2007-05-31,2007-05-31,1,0.55,1,402,1.0,Cluster 0
CUST0000459910,364.92000000000013,19,110,2006-09-07,2008-05-04,239,19.206315789473692,606,63,12.578947368421053,Cluster 2
CUST0000459921,50.65999999999999,5,16,2006-06-04,2008-05-08,40,10.131999999999998,705,59,8.0,Cluster 2
CUST0000459943,1.45,1,2,2006-10-18,2006-10-18,4,1.45,1,627,4.0,Cluster 0
CUST0000460496,1.01,1,3,2007-01-27,2007-01-27,3,1.01,1,526,3.0,Cluster 0
CUST0000460525,910.9800000000015,110,196,2006-11-22,2008-07-02,759,8.281636363636377,589,4,6.9,Cluster 2
CUST0000460564,222.9799999999999,31,132,2006-04-11,2008-07-03,228,7.1929032258064485,815,3,7.354838709677419,Cluster 2
CUST0000460580,5.7,1,3,2007-02-19,2007-02-19,3,5.7,1,503,3.0,Cluster 0
CUST0000460671,9.069999999999999,1,7,2006-09-18,2006-09-18,11,9.069999999999999,1,657,11.0,Cluster 0
CUST0000460965,16.96,1,13,2006-08-31,2006-08-31,17,16.96,1,675,17.0,Cluster 0
CUST0000461259,126.21000000000006,35,52,2007-04-08,2008-07-06,106,3.6060000000000016,456,0,3.0285714285714285,Cluster 2
CUST0000461563,226.01999999999987,17,91,2006-04-29,2008-04-28,180,13.295294117647051,731,69,10.588235294117647,Cluster 2
CUST0000461850,4523.179999999995,248,551,2006-04-10,2008-07-03,3197,18.238629032258043,816,3,12.891129032258064,Cluster 3
CUST0000462028,0.96,2,2,2007-04-11,2007-04-20,2,0.48,10,443,1.0,Cluster 0
CUST0000462164,527.9399999999995,110,99,2006-04-16,2008-07-01,311,4.799454545454541,808,5,2.827272727272727,Cluster 2
CUST0000462196,27.270000000000003,3,9,2006-09-07,2008-07-03,18,9.090000000000002,666,3,6.0,Cluster 2
CUST0000462232,44.68999999999999,18,25,2006-06-05,2008-06-30,50,2.4827777777777773,757,6,2.7777777777777777,Cluster 2
CUST0000462477,23.609999999999996,4,10,2007-10-30,2008-06-09,17,5.902499999999999,224,27,4.25,Cluster 2
CUST0000462566,686.4799999999999,59,199,2006-04-12,2008-07-05,504,11.635254237288134,816,1,8.542372881355933,Cluster 2
CUST0000462572,18.4,3,3,2006-06-11,2008-05-25,4,6.133333333333333,715,42,1.3333333333333333,Cluster 2
CUST0000462617,41.66,1,10,2007-06-16,2007-06-16,20,41.66,1,386,20.0,Cluster 1
CUST0000462714,5.46,2,4,2006-04-15,2007-08-16,4,2.73,489,325,2.0,Cluster 0
CUST0000462776,0.87,1,2,2007-11-06,2007-11-06,4,0.87,1,243,4.0,Cluster 0
CUST0000463014,12.299999999999999,2,9,2006-07-08,2007-10-01,11,6.1499999999999995,451,279,5.5,Cluster 2
CUST0000463172,5.13,1,7,2006-10-13,2006-10-13,10,5.13,1,632,10.0,Cluster 0
CUST0000463467,2.9299999999999997,3,4,2007-11-04,2008-03-28,4,0.9766666666666666,146,100,1.3333333333333333,Cluster 0
CUST0000463589,1.54,1,2,2006-09-25,2006-09-25,2,1.54,1,650,2.0,Cluster 0
CUST0000463814,11.32,2,5,2006-07-25,2006-07-25,5,5.66,1,712,2.5,Cluster 0
CUST0000463900,1099.209999999998,63,205,2006-05-03,2008-06-23,623,17.447777777777745,783,13,9.88888888888889,Cluster 2
CUST0000463978,1.47,1,2,2007-06-21,2007-06-21,2,1.47,1,381,2.0,Cluster 0
CUST0000464070,2289.7000000000035,104,419,2006-04-10,2008-07-01,1582,22.016346153846186,814,5,15.211538461538462,Cluster 3
CUST0000464298,67.11,7,27,2006-10-17,2008-06-24,36,9.587142857142856,617,12,5.142857142857143,Cluster 2
CUST0000464388,224.68999999999988,9,71,2007-05-24,2008-05-02,112,24.965555555555543,345,65,12.444444444444445,Cluster 2
CUST0000464409,1401.8400000000008,96,104,2006-04-15,2008-07-04,924,14.602500000000008,812,2,9.625,Cluster 2
CUST0000464579,639.8399999999997,22,295,2006-04-21,2008-03-26,529,29.083636363636348,706,102,24.045454545454547,Cluster 1
CUST0000464636,16.84,1,13,2007-09-19,2007-09-19,17,16.84,1,291,17.0,Cluster 0
CUST0000464809,4.5600000000000005,1,2,2007-06-14,2007-06-14,4,4.5600000000000005,1,388,4.0,Cluster 0
CUST0000464810,2.84,1,3,2007-11-11,2007-11-11,3,2.84,1,238,3.0,Cluster 0
CUST0000465162,889.4600000000007,47,177,2007-03-30,2008-05-17,709,18.924680851063844,415,50,15.085106382978724,Cluster 2
CUST0000465192,2.25,1,1,2008-02-26,2008-02-26,3,2.25,1,131,3.0,Cluster 0
CUST0000465453,3.0,2,1,2007-10-17,2007-12-20,4,1.5,65,199,2.0,Cluster 0
CUST0000465537,0.55,1,1,2006-11-22,2006-11-22,1,0.55,1,592,1.0,Cluster 0
CUST0000465641,4.42,1,3,2007-05-16,2007-05-16,3,4.42,1,417,3.0,Cluster 0
CUST0000466448,1180.6499999999994,53,346,2006-04-15,2008-07-02,938,22.27641509433961,810,4,17.69811320754717,Cluster 3
CUST0000466500,54.74,8,7,2007-05-12,2007-12-31,9,6.8425,234,188,1.125,Cluster 0
CUST0000466859,2.01,1,1,2007-04-18,2007-04-18,1,2.01,1,445,1.0,Cluster 0
CUST0000467012,350.6299999999997,44,139,2006-04-21,2008-07-02,253,7.96886363636363,804,4,5.75,Cluster 2
CUST0000467543,3061.7199999999757,252,306,2006-04-12,2008-06-28,3971,12.149682539682443,809,8,15.757936507936508,Cluster 3
CUST0000467728,144.82,9,50,2006-09-12,2008-06-19,104,16.09111111111111,647,17,11.555555555555555,Cluster 2
CUST0000467921,0.53,1,1,2006-10-18,2006-10-18,1,0.53,1,627,1.0,Cluster 0
CUST0000468377,0.86,1,1,2006-04-21,2006-04-21,1,0.86,1,807,1.0,Cluster 0
CUST0000468727,1.91,1,1,2007-12-08,2007-12-08,1,1.91,1,211,1.0,Cluster 0
CUST0000468744,5.62,1,4,2006-05-05,2006-05-05,6,5.62,1,793,6.0,Cluster 0
CUST0000468818,32.39,6,15,2007-10-08,2008-04-25,33,5.398333333333333,201,72,5.5,Cluster 2
CUST0000469228,771.0399999999993,23,171,2006-04-12,2008-06-21,575,33.52347826086953,802,15,25.0,Cluster 1
CUST0000469241,197.45999999999984,9,82,2006-11-01,2008-04-04,225,21.939999999999984,521,93,25.0,Cluster 1
CUST0000469365,0.72,1,2,2007-07-16,2007-07-16,2,0.72,1,356,2.0,Cluster 0
CUST0000469652,0.81,1,1,2007-06-15,2007-06-15,1,0.81,1,387,1.0,Cluster 0
CUST0000469754,3.64,1,1,2006-10-04,2006-10-04,1,3.64,1,641,1.0,Cluster 0
CUST0000469831,56.17000000000001,25,26,2007-05-14,2008-07-01,46,2.2468000000000004,415,5,1.84,Cluster 2
CUST0000470040,949.230000000001,60,270,2006-05-15,2008-07-06,686,15.820500000000017,784,0,11.433333333333334,Cluster 2
CUST0000470042,1.54,1,1,2006-11-17,2006-11-17,1,1.54,1,597,1.0,Cluster 0
CUST0000470391,69.14999999999999,3,32,2007-07-09,2008-06-25,77,23.049999999999997,353,11,25.666666666666668,Cluster 1
CUST0000470575,5.51,5,7,2006-12-14,2008-02-20,7,1.1019999999999999,434,137,1.4,Cluster 2
CUST0000470665,13.22,4,9,2006-11-11,2007-01-14,10,3.305,65,539,2.5,Cluster 0
CUST0000470705,404.0600000000003,19,81,2006-09-10,2008-04-05,296,21.266315789473698,574,92,15.578947368421053,Cluster 2
CUST0000470977,1.67,1,1,2007-01-21,2007-01-21,1,1.67,1,532,1.0,Cluster 0
CUST0000471413,0.66,1,1,2006-07-11,2006-07-11,1,0.66,1,726,1.0,Cluster 0
CUST0000471942,6.390000000000001,2,5,2006-09-15,2007-06-08,7,3.1950000000000003,267,394,3.5,Cluster 0
CUST0000472121,45.18,4,19,2006-10-10,2008-06-07,36,11.295,607,29,9.0,Cluster 2
CUST0000472158,3600.8599999999965,392,618,2006-04-10,2008-07-05,3060,9.185867346938766,818,1,7.8061224489795915,Cluster 3
CUST0000472222,380.7399999999997,27,122,2006-09-02,2008-05-30,292,14.101481481481471,637,37,10.814814814814815,Cluster 2
CUST0000472752,0.39,1,1,2007-01-15,2007-01-15,1,0.39,1,538,1.0,Cluster 0
CUST0000472804,3.81,1,4,2006-12-01,2006-12-01,12,3.81,1,583,12.0,Cluster 0
CUST0000472952,0.89,1,1,2006-04-30,2006-04-30,1,0.89,1,798,1.0,Cluster 0
CUST0000473192,0.28,1,1,2006-08-28,2006-08-28,1,0.28,1,678,1.0,Cluster 0
CUST0000473481,43.2,6,24,2006-06-13,2008-01-27,45,7.2,594,161,7.5,Cluster 2
CUST0000473485,8.43,5,7,2006-07-17,2008-05-01,9,1.686,655,66,1.8,Cluster 2
CUST0000473525,100.56000000000003,9,16,2006-09-01,2008-06-10,35,11.173333333333337,649,26,3.888888888888889,Cluster 2
CUST0000474039,18.12,5,18,2007-01-03,2008-05-16,40,3.624,500,51,8.0,Cluster 2
CUST0000474097,28.980000000000004,9,19,2007-11-24,2008-03-15,21,3.2200000000000006,113,113,2.3333333333333335,Cluster 0
CUST0000474462,926.7199999999991,102,286,2006-04-13,2008-07-02,925,9.085490196078423,812,4,9.068627450980392,Cluster 2
CUST0000474891,0.25,1,1,2007-04-17,2007-04-17,1,0.25,1,446,1.0,Cluster 0
CUST0000474892,14.39,1,7,2007-11-30,2007-11-30,9,14.39,1,219,9.0,Cluster 0
CUST0000474909,49.17999999999999,1,19,2008-03-31,2008-03-31,25,49.17999999999999,1,97,25.0,Cluster 1
CUST0000475150,16.02,4,9,2007-11-25,2008-03-23,11,4.005,120,105,2.75,Cluster 0
CUST0000475288,406.21999999999997,27,122,2006-06-27,2008-06-27,453,15.045185185185185,732,9,16.77777777777778,Cluster 2
CUST0000475538,2266.260000000005,53,494,2006-12-03,2008-07-02,1804,42.75962264150953,578,4,34.0377358490566,Cluster 3
CUST0000475627,82.61,14,40,2007-02-14,2008-04-18,61,5.900714285714286,430,79,4.357142857142857,Cluster 2
CUST0000475643,16.29,5,7,2006-06-07,2007-09-08,14,3.258,459,302,2.8,Cluster 2
CUST0000475740,171.41000000000017,16,69,2006-09-18,2008-05-22,130,10.71312500000001,613,45,8.125,Cluster 2
CUST0000475857,14.24,1,5,2007-08-27,2007-08-27,8,14.24,1,314,8.0,Cluster 0
CUST0000475903,302.13,24,103,2006-07-02,2008-06-28,220,12.58875,728,8,9.166666666666666,Cluster 2
CUST0000476115,269.63000000000005,16,135,2007-03-03,2008-06-27,270,16.851875000000003,483,9,16.875,Cluster 2
CUST0000476236,269.9699999999997,24,103,2006-04-17,2008-07-01,233,11.248749999999987,807,5,9.708333333333334,Cluster 2
CUST0000476514,254.6199999999998,32,107,2006-04-13,2008-06-16,215,7.956874999999994,796,20,6.71875,Cluster 2
CUST0000476745,0.98,1,1,2007-11-22,2007-11-22,1,0.98,1,227,1.0,Cluster 0
CUST0000477051,28.249999999999993,2,16,2006-08-27,2006-11-27,22,14.124999999999996,93,587,11.0,Cluster 0
CUST0000477076,2.27,3,2,2006-07-17,2008-07-04,3,0.7566666666666667,719,2,1.0,Cluster 2
CUST0000477241,1.37,1,1,2007-11-02,2007-11-02,1,1.37,1,247,1.0,Cluster 0
CUST0000477293,21.13,3,18,2007-09-24,2008-03-27,21,7.043333333333333,186,101,7.0,Cluster 2
CUST0000477598,1.27,1,2,2006-11-08,2006-11-08,2,1.27,1,606,2.0,Cluster 0
CUST0000477658,3.37,3,6,2008-03-22,2008-04-04,7,1.1233333333333333,14,93,2.3333333333333335,Cluster 0
CUST0000477709,52.97,8,25,2007-11-16,2008-06-21,43,6.62125,219,15,5.375,Cluster 2
CUST0000477797,1.04,1,1,2006-12-26,2006-12-26,1,1.04,1,558,1.0,Cluster 0
CUST0000478009,35.77000000000001,3,25,2007-05-20,2007-06-22,27,11.923333333333337,34,380,9.0,Cluster 0
CUST0000478015,0.95,1,1,2006-09-27,2006-09-27,1,0.95,1,648,1.0,Cluster 0
CUST0000478420,4493.97999999999,287,502,2006-04-10,2008-07-04,3558,15.658466898954668,817,2,12.397212543554007,Cluster 3
CUST0000478497,16.060000000000002,3,4,2006-10-24,2008-04-16,17,5.353333333333334,541,81,5.666666666666667,Cluster 2
CUST0000478503,0.01,1,1,2007-04-04,2007-04-04,1,0.01,1,459,1.0,Cluster 0
CUST0000478674,60.54999999999999,3,22,2006-09-25,2007-10-15,34,20.18333333333333,386,265,11.333333333333334,Cluster 2
CUST0000478806,37.1,1,19,2007-01-23,2007-01-23,25,37.1,1,530,25.0,Cluster 1
CUST0000478817,2.97,1,4,2006-12-05,2006-12-05,6,2.97,1,579,6.0,Cluster 0
CUST0000479085,79.85000000000004,17,30,2006-05-26,2008-05-21,64,4.697058823529414,727,46,3.764705882352941,Cluster 2
CUST0000479105,12.640000000000002,4,4,2006-05-15,2007-06-19,4,3.1600000000000006,401,383,1.0,Cluster 0
CUST0000479179,10.080000000000002,1,14,2006-10-03,2006-10-03,14,10.080000000000002,1,642,14.0,Cluster 0
CUST0000479397,38.580000000000005,5,24,2008-01-06,2008-03-12,33,7.716000000000001,67,116,6.6,Cluster 0
CUST0000479777,5.67,1,3,2006-07-20,2006-07-20,10,5.67,1,717,10.0,Cluster 0
CUST0000480214,412.18999999999994,27,116,2006-04-17,2008-06-01,280,15.266296296296295,777,35,10.37037037037037,Cluster 2
CUST0000480592,3.44,1,2,2007-01-30,2007-01-30,2,3.44,1,523,2.0,Cluster 0
CUST0000480809,2.5999999999999996,1,2,2007-04-17,2007-04-17,2,2.5999999999999996,1,446,2.0,Cluster 0
CUST0000480924,1.05,1,1,2007-09-30,2007-09-30,3,1.05,1,280,3.0,Cluster 0
CUST0000481292,4.22,1,4,2006-06-09,2006-06-09,4,4.22,1,758,4.0,Cluster 0
CUST0000481562,8.41,1,1,2007-11-17,2007-11-17,1,8.41,1,232,1.0,Cluster 0
CUST0000482108,425.0499999999999,14,87,2006-04-15,2008-06-16,198,30.360714285714277,794,20,14.142857142857142,Cluster 2
CUST0000482251,1.52,1,1,2008-03-01,2008-03-01,1,1.52,1,127,1.0,Cluster 0
CUST0000482271,0.9299999999999999,2,2,2006-10-13,2007-05-30,2,0.46499999999999997,230,403,1.0,Cluster 0
CUST0000482299,14.829999999999998,1,14,2006-12-23,2006-12-23,18,14.829999999999998,1,561,18.0,Cluster 0
CUST0000482464,56.019999999999996,7,13,2007-11-23,2008-07-03,32,8.002857142857142,224,3,4.571428571428571,Cluster 2
CUST0000482602,0.23,1,1,2007-12-12,2007-12-12,1,0.23,1,207,1.0,Cluster 0
CUST0000482977,0.9400000000000001,1,2,2007-05-28,2007-05-28,2,0.9400000000000001,1,405,2.0,Cluster 0
CUST0000483413,4.48,1,1,2008-03-14,2008-03-14,4,4.48,1,114,4.0,Cluster 0
CUST0000483518,71.72,13,29,2006-12-19,2008-06-23,133,5.516923076923077,553,13,10.23076923076923,Cluster 2
CUST0000483701,18.56,1,6,2007-05-29,2007-05-29,12,18.56,1,404,12.0,Cluster 0
CUST0000483884,8.65,2,7,2007-07-03,2007-07-07,7,4.325,5,365,3.5,Cluster 0
CUST0000484002,71.98,19,31,2006-07-16,2008-06-24,71,3.788421052631579,710,12,3.736842105263158,Cluster 2
CUST0000484093,3151.3200000000165,207,494,2006-04-11,2008-07-03,2382,15.223768115942109,815,3,11.507246376811594,Cluster 3
CUST0000484300,4.75,1,5,2006-07-23,2006-07-23,5,4.75,1,714,5.0,Cluster 0
CUST0000484341,252.64999999999992,3,39,2006-09-13,2008-05-03,158,84.21666666666664,599,64,52.666666666666664,Cluster 1
CUST0000484603,22.44,1,9,2007-05-18,2007-05-18,13,22.44,1,415,13.0,Cluster 0
CUST0000484734,1.4300000000000002,1,2,2006-04-19,2006-04-19,2,1.4300000000000002,1,809,2.0,Cluster 0
CUST0000484740,0.88,1,1,2006-07-30,2006-07-30,1,0.88,1,707,1.0,Cluster 0
CUST0000484966,12.659999999999998,2,4,2007-07-15,2008-06-23,8,6.329999999999999,345,13,4.0,Cluster 2
CUST0000485186,126.04,17,36,2006-04-26,2008-05-12,58,7.4141176470588235,748,55,3.411764705882353,Cluster 2
CUST0000485460,2.42,2,2,2006-06-06,2008-07-06,4,1.21,762,0,2.0,Cluster 2
CUST0000485513,56.120000000000005,3,31,2007-02-08,2007-12-25,50,18.706666666666667,321,194,16.666666666666668,Cluster 2
CUST0000485541,10.930000000000001,10,7,2006-04-28,2007-05-05,14,1.0930000000000002,373,428,1.4,Cluster 0
CUST0000485575,2.84,2,2,2007-07-20,2008-04-27,4,1.42,283,70,2.0,Cluster 2
CUST0000485771,43.12,9,17,2007-01-18,2008-03-01,23,4.79111111111111,409,127,2.5555555555555554,Cluster 2
CUST0000485870,16.310000000000002,1,9,2007-07-30,2007-07-30,11,16.310000000000002,1,342,11.0,Cluster 0
CUST0000485902,2034.4700000000003,144,402,2006-04-19,2008-06-25,1406,14.12826388888889,799,11,9.76388888888889,Cluster 3
CUST0000486149,11.8,1,11,2006-10-06,2006-10-06,15,11.8,1,639,15.0,Cluster 0
CUST0000486151,12.06,1,7,2006-07-02,2006-07-02,15,12.06,1,735,15.0,Cluster 0
CUST0000486222,7.0,2,1,2007-09-05,2008-05-20,2,3.5,259,47,1.0,Cluster 2
CUST0000486244,612.0099999999989,109,138,2006-04-14,2008-07-01,418,5.614770642201824,810,5,3.834862385321101,Cluster 2
CUST0000486387,1.43,1,1,2006-07-02,2006-07-02,1,1.43,1,735,1.0,Cluster 0
CUST0000486391,1094.9200000000008,67,213,2006-04-12,2008-06-24,624,16.342089552238818,805,12,9.313432835820896,Cluster 2
CUST0000486650,81.14999999999999,12,49,2007-04-14,2008-06-29,80,6.762499999999999,443,7,6.666666666666667,Cluster 2
CUST0000486685,251.56999999999988,25,40,2006-10-27,2008-06-22,136,10.062799999999996,605,14,5.44,Cluster 2
CUST0000486918,348.4299999999999,19,120,2006-09-21,2008-06-05,422,18.338421052631574,624,31,22.210526315789473,Cluster 2
CUST0000487023,16.63,3,7,2007-11-13,2008-02-03,14,5.543333333333333,83,154,4.666666666666667,Cluster 0
CUST0000487066,45.8,2,13,2007-05-14,2008-06-13,58,22.9,397,23,29.0,Cluster 1
CUST0000487312,17.54,2,4,2008-03-20,2008-05-07,16,8.77,49,60,8.0,Cluster 0
CUST0000487493,1.3,1,2,2006-12-30,2006-12-30,2,1.3,1,554,2.0,Cluster 0
CUST0000487665,1.32,2,2,2007-09-19,2008-04-28,4,0.66,223,69,2.0,Cluster 2
CUST0000487922,12.7,1,6,2007-03-05,2007-03-05,6,12.7,1,489,6.0,Cluster 0
CUST0000488148,157.47000000000006,4,41,2008-02-06,2008-06-23,183,39.367500000000014,139,13,45.75,Cluster 1
CUST0000488196,4.86,2,5,2007-08-14,2008-01-06,10,2.43,146,182,5.0,Cluster 0
CUST0000488337,1.34,2,1,2007-12-28,2008-06-22,2,0.67,178,14,1.0,Cluster 2
CUST0000488406,522.1200000000001,114,107,2006-04-27,2008-06-11,282,4.580000000000001,777,25,2.473684210526316,Cluster 2
CUST0000488888,597.5599999999997,29,186,2006-04-22,2008-06-26,322,20.6055172413793,797,10,11.10344827586207,Cluster 2
CUST0000489191,50.86999999999998,14,16,2006-05-03,2008-06-03,34,3.6335714285714276,763,33,2.4285714285714284,Cluster 2
CUST0000489228,22.07,1,12,2007-02-09,2007-02-09,12,22.07,1,513,12.0,Cluster 0
CUST0000489241,4.12,2,2,2006-06-09,2008-07-04,4,2.06,757,2,2.0,Cluster 2
CUST0000489449,1.91,1,1,2006-11-03,2006-11-03,1,1.91,1,611,1.0,Cluster 0
CUST0000489594,0.43,1,1,2006-05-11,2006-05-11,1,0.43,1,787,1.0,Cluster 0
CUST0000489897,1.19,1,1,2007-11-07,2007-11-07,1,1.19,1,242,1.0,Cluster 0
CUST0000490071,4.7,2,3,2007-01-12,2007-04-17,3,2.35,96,446,1.5,Cluster 0
CUST0000490193,8.48,2,4,2007-01-16,2008-05-01,16,4.24,472,66,8.0,Cluster 2
CUST0000490365,842.2099999999994,87,162,2006-04-10,2008-06-21,754,9.68057471264367,804,15,8.666666666666666,Cluster 2
CUST0000490710,78.86,4,19,2007-05-02,2007-07-09,31,19.715,69,363,7.75,Cluster 0
CUST0000490741,108.16000000000003,13,59,2006-04-25,2008-06-16,91,8.320000000000002,784,20,7.0,Cluster 2
CUST0000490976,1.37,1,1,2007-08-14,2007-08-14,1,1.37,1,327,1.0,Cluster 0
CUST0000491082,3.34,2,1,2007-08-17,2008-05-24,2,1.67,282,43,1.0,Cluster 2
CUST0000491113,4.33,1,4,2008-02-14,2008-02-14,4,4.33,1,143,4.0,Cluster 0
CUST0000491204,53.20000000000001,6,19,2006-04-12,2008-05-31,56,8.866666666666669,781,36,9.333333333333334,Cluster 2
CUST0000491458,1.72,1,2,2007-10-03,2007-10-03,2,1.72,1,277,2.0,Cluster 0
CUST0000491604,22.770000000000003,2,11,2007-06-28,2007-06-29,15,11.385000000000002,2,373,7.5,Cluster 0
CUST0000491740,0.96,1,1,2006-11-25,2006-11-25,1,0.96,1,589,1.0,Cluster 0
CUST0000491794,456.72000000000037,35,79,2006-04-29,2008-06-17,308,13.049142857142868,781,19,8.8,Cluster 2
CUST0000492210,5.38,1,6,2006-11-25,2006-11-25,8,5.38,1,589,8.0,Cluster 0
CUST0000492294,992.4399999999972,97,263,2006-04-28,2008-06-27,755,10.231340206185537,792,9,7.783505154639175,Cluster 2
CUST0000492366,20.15,6,12,2006-10-17,2007-08-29,14,3.358333333333333,317,312,2.3333333333333335,Cluster 0
CUST0000492415,3.42,2,2,2006-12-23,2008-06-23,8,1.71,549,13,4.0,Cluster 2
CUST0000492477,1.56,1,1,2006-10-19,2006-10-19,1,1.56,1,626,1.0,Cluster 0
CUST0000492490,0.98,1,1,2007-10-26,2007-10-26,1,0.98,1,254,1.0,Cluster 0
CUST0000492500,3.15,5,1,2007-06-27,2008-04-19,5,0.63,298,78,1.0,Cluster 2
CUST0000493089,12.860000000000001,2,8,2007-07-23,2007-07-29,12,6.430000000000001,7,343,6.0,Cluster 0
CUST0000493092,9.54,2,9,2006-08-14,2006-08-18,11,4.77,5,688,5.5,Cluster 0
CUST0000493461,1.45,1,1,2008-04-03,2008-04-03,1,1.45,1,94,1.0,Cluster 0
CUST0000493522,123.41000000000001,10,54,2006-12-17,2008-02-05,91,12.341000000000001,416,152,9.1,Cluster 2
CUST0000493525,1379.3299999999986,284,424,2006-04-11,2008-07-06,1505,4.856795774647883,818,0,5.299295774647887,Cluster 3
CUST0000493565,8.950000000000001,1,5,2006-08-31,2006-08-31,5,8.950000000000001,1,675,5.0,Cluster 0
CUST0000493580,19.44,8,11,2006-10-07,2007-12-19,24,2.43,439,200,3.0,Cluster 2
CUST0000494143,2.0,1,2,2007-09-02,2007-09-02,2,2.0,1,308,2.0,Cluster 0
CUST0000494202,90.21999999999998,15,45,2006-08-03,2008-06-09,86,6.014666666666666,677,27,5.733333333333333,Cluster 2
CUST0000494252,3.13,2,3,2006-06-16,2006-06-17,3,1.565,2,750,1.5,Cluster 0
CUST0000494345,12.490000000000002,1,10,2006-10-26,2006-10-26,14,12.490000000000002,1,619,14.0,Cluster 0
CUST0000494390,0.54,2,1,2007-07-24,2008-04-09,2,0.27,261,88,1.0,Cluster 2
CUST0000494645,101.45000000000002,10,44,2006-04-25,2008-07-06,70,10.145000000000001,804,0,7.0,Cluster 2
